ab03	1.1199	24/03/2017 14:45:12	Mowie pudu teraz	u	76.2508	107.5133	108.8881	82.4623	-16.8947	15.8989	66.3154	-6.3406	64.4300	-4.3322	62.8563	-1.8561	60.3883	-0.5510	57.8825	0.6532	55.3183	1.7125	52.4450	2.1447	50.0153	3.3123	47.5387	4.3707	44.9627	5.1774	41.7516	4.2403	38.4784	2.6784	35.6617	2.0367	33.1438	2.1537	30.7181	2.5183	28.2703	2.6995	25.8310	2.8105	23.4116	2.9410	21.0046	3.0973	18.6705	4.8344	16.2283	7.1335	13.6045	10.3430	10.8364	12.1475	7.9564	13.6801	5.0085	14.7644	2.0117	15.5231	-0.9582	15.7130	-3.9034	15.5663	-6.8430	15.2580	-9.6578	14.4389	-12.0928	12.5296	-14.1890	9.9452	-14.7970	4.2117	-14.8634	-1.8467	-15.1366	-6.6817	-17.0604	-7.9960	-17.7133	-11.3643	-17.8770	-15.1549	-17.2377	-19.7056	-18.4635	-21.3477	-18.7510	-24.0710	-19.8693	-25.6489
ab03	0.8564	24/03/2017 14:45:16	Mowie pogo teraz	O	58.4594	-60.7576	62.0487	79.7229	80.4821	80.6781	58.8202	-15.1150	55.1693	-15.9717	50.4570	-18.6071	47.8163	-18.8350	45.9811	-18.0179	44.2948	-16.9887	42.5725	-16.0228	41.0706	-14.6097	39.4598	-13.3356	37.8273	-12.0247	36.0058	-11.1020	34.2622	-9.8977	32.5290	-8.5143	30.6806	-7.3440	28.7641	-6.2649	26.7536	-5.4482	24.6944	-4.7520	22.5921	-4.1970	20.4546	-3.8104	18.3048	-3.3620	16.1385	-2.0841	13.8458	0.7385	11.2936	4.5336	8.4652	8.3310	5.4750	11.1877	2.3860	13.2690	-0.6341	14.1091	-3.5815	14.2178	-6.3602	13.5077	-9.1044	12.6750	-11.7553	11.5718	-14.3804	10.4335	-16.8805	9.0240	-18.8534	6.5535	-20.5488	3.7575	-21.7621	0.3475	-22.5735	-3.4016	-23.2913	-6.9424	-24.3837	-9.6477	-26.1004	-11.3557	-26.8673	-14.1859	-27.9732	-16.4522
ab03	1.5471	24/03/2017 14:46:18	Mowie paka teraz	a	63.0656	27.0435	25.9834	80.8215	115.1163	116.2009	64.6155	-8.3306	61.9816	-7.4095	58.1939	-8.1547	54.4084	-9.2478	50.5605	-10.8337	47.7855	-11.0667	45.3566	-10.8994	43.4030	-9.9364	41.4355	-9.0056	39.5078	-7.9734	37.6467	-6.7206	35.6343	-5.8050	33.6431	-4.7622	31.5224	-4.0983	29.4110	-3.3572	27.3351	-2.3243	25.2615	-0.9784	23.2072	1.1605	21.0297	3.4130	18.7296	6.1584	16.2440	8.7470	13.5584	12.1750	10.6795	14.7588	7.7465	15.8864	4.9478	15.2298	2.2175	14.2842	-0.4588	13.2417	-2.9608	11.6170	-5.2909	9.6313	-7.5633	7.7628	-9.9868	6.5543	-12.3406	5.2320	-14.4337	3.3724	-16.2618	1.0973	-17.7233	-1.6924	-19.2909	-4.0378	-20.8527	-6.2209	-22.6849	-7.8622	-24.6598	-9.2592	-26.8993	-10.3104	-28.8477	-11.7739	-30.7860	-13.2600
ab03	1.1515	24/03/2017 14:46:22	Mowie poko teraz	O	57.2358	46.1724	44.5147	81.1475	51.8916	51.7382	56.1614	-18.2277	53.7859	-17.7104	51.1545	-17.6648	48.9120	-17.2415	46.9407	-16.5125	45.0430	-15.7195	43.2353	-14.8031	41.3638	-14.0223	39.4248	-13.4123	37.3884	-13.0829	35.4391	-12.6152	33.6383	-11.7587	32.0309	-10.1921	30.4324	-8.3011	28.6390	-6.8276	26.6839	-5.8230	24.6716	-4.9032	22.6987	-3.2685	20.6550	-1.2935	18.5246	1.5645	16.2002	4.2495	13.6812	7.2871	10.9576	10.1279	8.0724	12.4608	5.1466	13.7057	2.3067	13.7467	-0.4803	13.3485	-3.3644	13.3082	-6.2669	13.1696	-9.1500	12.8202	-11.8064	11.7170	-14.3292	10.3029	-16.7218	8.6574	-18.6796	6.1876	-20.0320	2.7605	-20.5571	-1.7908	-21.1720	-5.6977	-21.6224	-9.4738	-22.2272	-12.6829	-22.3557	-16.2552	-22.5028	-19.5016	-23.3356	-21.7151
ab03	1.1446	24/03/2017 14:46:26	Mowie pugu teraz	u	72.9345	-39.5869	40.3044	73.9976	-11.9646	12.7885	62.5199	-10.7839	60.9404	-8.7182	59.6280	-6.2174	57.5287	-4.7098	55.3937	-3.2514	53.1488	-1.9680	50.8719	-0.7502	48.2602	-0.2043	45.6869	0.3121	43.0761	0.6292	40.6728	1.3597	38.2390	1.9642	35.8140	2.5496	33.4056	3.1632	30.9981	3.7771	28.5722	4.3212	26.1277	4.7846	23.6644	5.1426	21.1937	5.4723	18.7239	6.0303	16.2240	6.7002	13.6822	7.2489	11.1234	7.3674	8.5641	7.2917	5.9940	7.2089	3.4436	6.9004	1.0560	5.7467	-1.2020	4.2477	-3.3820	2.7106	-5.6547	1.6791	-7.7943	0.3335	-9.7497	-1.3751	-11.5752	-3.2300	-13.2329	-5.2794	-14.7164	-7.4922	-16.2061	-9.5120	-17.7291	-11.3384	-19.4657	-12.7451	-20.9973	-14.4140	-22.6572	-15.8608	-24.9409	-16.5321	-26.9969	-17.5600
ab03	1.2853	24/03/2017 14:46:30	Mowie podo teraz	O	73.1339	111.4134	113.1053	77.0116	-23.9365	23.4276	67.5837	-4.8558	64.8620	-3.7892	61.6094	-3.5405	58.4122	-3.4248	55.6786	-2.8044	53.2722	-1.7587	50.9809	-0.5496	48.6998	0.6765	46.3789	1.8286	43.4772	1.5962	40.2788	0.3077	37.1271	-1.3521	34.4590	-2.0142	32.0903	-1.9084	29.8057	-1.5830	27.5349	-1.2510	25.2689	-0.9296	23.0419	-0.2796	20.7870	0.3646	18.5219	1.5034	16.1848	2.6724	13.7501	4.5467	11.1961	6.1577	8.4995	7.9711	5.7465	9.1062	2.9117	10.1033	0.0446	10.7512	-2.8365	11.0961	-5.6004	10.7530	-8.2200	9.8560	-10.6414	8.4115	-13.0097	6.9381	-15.1605	5.0513	-16.7641	2.1549	-18.0121	-1.1354	-18.8319	-4.8523	-20.6503	-6.5525	-22.6562	-7.9058	-24.2002	-9.9060	-25.0365	-12.7477	-25.1357	-16.2949	-26.4156	-18.2198
ab03	1.2280	24/03/2017 14:46:34	Mowie putu teraz	u	73.6368	-50.2252	50.0808	76.9280	-19.7617	20.7573	63.9276	-9.1359	61.9077	-7.5023	59.8195	-5.9587	57.7017	-4.4582	55.5248	-3.0456	53.2842	-1.7383	50.9595	-0.5890	48.5625	0.4015	46.0580	1.1254	43.4779	1.5979	40.8432	1.8145	38.2779	2.0803	35.7881	2.4623	33.3661	3.0109	30.9424	3.5267	28.5065	3.9683	26.0598	4.3330	23.6074	4.6457	21.1534	4.9662	18.7072	5.6548	16.2259	6.8965	13.6592	8.1645	11.0248	9.0097	8.3673	9.3605	5.6620	9.7543	2.9625	9.7975	0.3527	9.2267	-2.1119	8.0600	-4.5871	7.0796	-7.0995	6.2844	-9.4449	5.0168	-11.3013	2.5817	-12.7366	-0.5474	-13.8369	-4.0078	-15.1375	-6.6800	-16.6372	-8.7470	-18.5871	-9.9327	-20.5720	-11.0670	-22.5722	-12.1974	-24.6706	-13.2265	-26.9102	-14.1337	-28.9866	-15.3020
ab03	1.1190	24/03/2017 14:46:38	Mowie poto teraz	O	74.2764	-62.7556	62.5465	72.3149	-18.2829	18.7717	64.2518	-8.7564	62.2725	-7.0439	60.2714	-5.3481	58.1390	-3.8222	55.9499	-2.3787	53.6401	-1.1346	51.2244	-0.1016	48.8342	0.9459	46.4107	1.8985	43.8434	2.4790	41.0853	2.4610	38.3008	2.1488	35.6315	1.9348	33.1006	1.9870	30.6705	2.3045	28.2798	2.7508	25.8839	3.1624	23.4851	3.5806	21.0749	3.9800	18.6528	4.4363	16.2067	4.9239	13.7310	5.3057	11.2315	5.5679	8.7293	5.5556	6.2170	5.4992	3.6970	5.3747	1.0912	5.5726	-1.5157	5.5620	-4.0674	5.1955	-6.3646	3.9417	-8.5121	2.3702	-10.5697	0.7161	-12.5285	-1.0279	-14.2562	-3.1250	-15.7472	-5.5039	-17.2689	-7.6259	-19.1447	-9.0191	-20.9839	-10.4424	-22.6953	-12.0242	-23.3541	-14.9490	-25.0927	-16.3473	-26.4089	-18.2274
ab03	1.1603	24/03/2017 14:46:42	Mowie pada teraz	a	72.2077	-14.5341	15.8223	71.6237	17.6094	17.6569	63.4879	-9.6507	61.6286	-7.8531	59.8187	-5.9598	57.6241	-4.5710	55.3670	-3.2932	53.0365	-2.1585	50.7462	-0.9816	48.2519	-0.2208	45.7328	0.4127	43.2134	0.9603	40.8214	1.7564	38.4298	2.5335	36.0136	3.2218	33.5843	3.8522	31.1425	4.4263	28.6845	4.9246	26.2117	5.3434	23.7277	5.6939	21.2328	5.9630	18.7283	6.1282	16.2191	6.1955	13.7089	6.1865	11.2012	6.0716	8.7027	5.8348	6.2249	5.4386	3.8005	4.7512	1.4322	3.8853	-0.8888	2.9354	-3.1927	2.0245	-5.3264	0.6327	-7.3203	-1.0113	-9.2119	-2.7464	-11.1217	-4.2774	-12.7669	-6.2603	-14.2252	-8.4395	-15.6461	-10.5057	-17.1690	-12.2561	-17.8336	-15.2208	-18.3017	-18.2080	-18.7733	-20.9423	-20.2004	-22.3058	-21.6794	-23.5947
ab03	1.0005	24/03/2017 14:46:46	Mowie puku teraz	u	57.8209	17.3076	16.5511	83.6989	33.9413	34.5821	62.0371	-11.3491	60.0803	-9.7992	57.6323	-8.9135	55.4644	-7.7120	53.1526	-6.7671	49.2928	-8.5097	45.3848	-10.8476	41.6253	-13.4982	39.5867	-13.0575	37.7390	-12.2376	35.8831	-11.4298	33.9778	-10.7461	32.3467	-9.1283	30.6397	-7.5016	28.8524	-5.8683	26.8724	-4.8102	24.9245	-3.2207	22.8888	-1.6126	20.8768	1.4923	18.6574	4.5408	16.2382	8.1590	13.6068	10.2495	10.8361	12.1523	7.9159	14.1059	4.8861	15.7028	1.8345	16.5900	-1.1180	16.5033	-4.0027	15.9828	-6.9054	15.4843	-9.7294	14.6672	-12.3892	13.3704	-14.6782	11.1928	-16.6688	8.5350	-17.4949	3.6934	-18.1094	-0.9476	-18.4442	-5.5403	-19.8109	-7.9276	-19.9220	-12.0530	-19.7637	-16.1503	-19.2405	-20.3310	-19.0449	-23.7131	-19.6563	-25.8906
ab03	1.3258	24/03/2017 14:46:50	Mowie paga teraz	a	63.5023	32.2502	32.1159	80.7870	85.2196	85.8131	66.6409	-5.9596	63.8391	-5.0748	58.6226	-7.5756	54.1726	-9.5907	50.0424	-11.6464	47.8586	-10.9428	45.8075	-10.0697	43.7790	-9.1830	41.7252	-8.3707	39.9225	-6.9737	37.9761	-5.8411	35.9588	-4.8372	33.7985	-4.2387	31.7401	-3.2587	29.7048	-2.0363	27.6570	-0.5951	25.5410	0.8812	23.3863	2.7200	21.1314	4.6900	18.7784	7.2508	16.2600	10.3946	13.5426	12.8041	10.7215	14.0605	7.9246	14.0143	5.0458	14.4780	2.0711	15.1655	-0.7415	14.6407	-3.3754	13.3541	-5.8475	11.6490	-8.5324	10.8517	-10.9196	9.2007	-13.1093	7.1920	-14.9198	4.4952	-16.4206	1.4317	-17.7674	-1.6073	-19.1135	-4.3526	-20.7406	-6.4046	-21.7367	-9.3005	-22.7164	-11.9944	-22.9541	-15.4723	-23.1864	-18.6690	-23.5225	-21.5030
ab03	1.3380	24/03/2017 14:46:54	Mowie pata teraz	a	73.4834	-58.5472	58.6702	71.5185	8.9000	8.4293	62.9397	-10.2925	61.2944	-8.2732	59.8616	-5.9017	57.7712	-4.3572	55.7528	-2.6880	53.6627	-1.0963	51.3730	0.1719	48.7790	0.8352	46.1129	1.2456	43.4851	1.6152	40.9088	1.9897	38.3356	2.2526	35.7939	2.4818	33.2900	2.7175	30.8197	2.9751	28.3738	3.2556	25.9437	3.5607	23.5223	3.9051	21.0927	4.2039	18.6518	4.4146	16.2038	4.6208	13.7424	4.8542	11.2605	5.0850	8.7698	5.1293	6.2836	4.9885	3.8117	4.6842	1.3572	4.2567	-1.0365	3.5544	-3.3847	2.7206	-5.6706	1.7298	-7.9773	0.8528	-10.0862	-0.5169	-11.9856	-2.2819	-13.4448	-4.8333	-14.9627	-7.0171	-16.5880	-8.8343	-18.6851	-9.7722	-20.1586	-11.6942	-21.0504	-14.3393	-21.6225	-17.2145	-23.9750	-17.7086	-26.2594	-18.3970
ab03	1.1820	24/03/2017 14:46:58	Mowie pudu teraz	u	72.1886	97.8813	99.3881	82.9111	-24.5476	23.4795	62.5202	-10.7836	61.5737	-7.9222	60.6396	-4.8508	59.2392	-2.2220	56.9257	-0.8480	54.2217	-0.1479	51.5244	0.4505	48.8841	1.0459	46.2685	1.5868	43.0970	0.6795	40.0978	-0.1757	37.4010	-0.5353	35.1843	0.4289	32.8921	1.1830	30.5614	1.8139	28.1813	2.2216	25.7636	2.3621	23.3651	2.5357	21.0063	3.1191	18.7245	6.0424	16.2489	9.2530	13.5554	12.2951	10.7338	13.8557	7.8295	15.0142	4.8561	15.9327	1.9509	15.8892	-0.9451	15.6479	-3.7440	14.8985	-6.4372	13.7867	-9.0200	12.4060	-11.4543	10.7179	-13.5052	8.2017	-14.3971	3.2880	-14.8678	-1.8374	-15.3423	-6.2849	-16.8424	-8.3827	-17.1701	-12.2543	-17.6624	-15.4803	-17.5283	-19.2965	-18.7646	-20.9538	-18.6865	-24.1496	-19.5159	-26.0499
ab03	1.1845	24/03/2017 14:47:02	Mowie pogo teraz	O	55.8985	23.5473	20.7750	81.5601	45.4225	45.4758	61.2154	-12.3111	59.4296	-10.6170	57.6666	-8.8671	55.6604	-7.4270	53.5984	-6.0678	49.7016	-7.8161	45.1690	-11.2447	40.7315	-15.2892	38.1866	-16.1262	36.5874	-15.0140	35.7027	-11.9115	34.4618	-9.3024	33.0874	-6.6338	31.0681	-5.8498	29.0757	-4.8643	27.0029	-4.1091	24.9264	-3.2080	22.8636	-1.8320	20.7147	-0.5432	18.5011	1.0378	16.1906	3.2629	13.6952	6.7312	10.9767	9.8103	8.0541	12.6532	5.1575	13.6222	2.1720	14.5577	-0.6953	14.4121	-3.5862	14.2373	-6.4004	13.6535	-9.1251	12.7410	-11.7379	11.5225	-14.0985	9.7146	-15.9426	6.8577	-17.3975	3.4884	-18.3163	-0.5486	-19.0172	-4.5234	-18.9752	-9.2968	-19.0736	-13.3399	-19.5124	-16.5039	-20.7158	-18.4008	-20.5978	-21.8218	-21.2033	-24.1350
ab03	1.6618	24/03/2017 14:47:20	Mowie paka teraz	a	75.3444	41.3378	43.5033	74.8756	-77.6783	78.7371	63.3612	-9.7990	62.2235	-7.1055	61.3300	-3.9180	59.6405	-1.6384	57.3052	-0.2525	54.9129	1.0248	52.4606	2.1732	49.9543	3.1901	47.2697	3.7811	44.4987	4.0589	41.5502	3.7025	38.5570	2.9130	35.6999	2.1654	33.1230	2.0734	30.7192	2.5233	28.3269	3.0038	25.9190	3.3962	23.4969	3.6839	21.0681	3.8954	18.6429	4.2148	16.2065	4.8962	13.7183	5.8124	11.1682	6.6222	8.5909	7.0103	5.9744	7.3589	3.2938	7.8025	0.5845	8.0800	-2.0222	7.6843	-4.4219	6.4808	-6.6999	5.0106	-8.9476	3.6059	-11.2674	2.4950	-13.6017	1.4509	-15.9203	0.3784	-18.1976	-0.7776	-20.4314	-2.0139	-22.6211	-3.3236	-24.7696	-4.7001	-26.8775	-6.1378	-28.9433	-7.6361	-31.7516	-8.2372	-34.1512	-9.4409
ab03	1.2891	24/03/2017 14:47:24	Mowie poko teraz	O	63.3796	16.7448	15.7607	80.7531	50.6533	50.5702	64.1081	-8.9246	61.4366	-8.0945	58.0433	-8.3582	55.0629	-8.2960	51.9849	-8.5991	49.2482	-8.5854	46.7140	-8.4015	44.9015	-6.9339	42.8175	-5.9767	39.9582	-6.8876	36.7829	-9.0271	34.3296	-9.6968	32.5700	-8.3762	30.8428	-6.7184	28.8065	-6.0744	26.7650	-5.3871	24.6926	-4.7640	22.6012	-4.1173	20.5133	-3.0730	18.3867	-1.5257	16.1685	0.9976	13.7716	3.6892	11.1377	7.1296	8.3065	10.0002	5.3027	12.5090	2.3301	13.6058	-0.6015	13.9479	-3.4395	13.6227	-6.2383	13.0659	-8.9718	12.2523	-11.6523	11.2796	-14.2428	10.0825	-16.6637	8.5232	-18.7225	6.2779	-20.1785	3.0432	-20.7852	-1.3861	-20.9975	-5.9836	-21.1550	-10.1827	-21.6526	-13.4918	-22.3335	-16.2842	-23.9029	-17.7964	-25.5867	-19.1604
